,2022-03-01,2023-03-01,2023-09-01
Promoters,58.9,58.29,58.01
FIIs,9.78,35.24,30.63
DIIs,27.3,1.44,6.11
Public,4.02,5.02,5.23
No. of Shareholders,179069.0,164912.0,171423.0
