,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,112,112,112,113,113,114,136,136,204,211,230,231,231.0
Reserves,1054,1100,1168,1244,1425,1581,2151,2033,2048,2137,2680,3014,3151.0
Preference Capital,0,0,0,0,0,0,0,0,0,0,0,0,
Borrowings,851,1057,1021,1663,2459,2576,3390,3785,4522,5005,4906,4634,4875.0
Other Liabilities,720,688,1040,1278,2000,2079,2133,4845,5477,6461,7285,8486,8703.0
Total Liabilities,2738,2957,3341,4298,5997,6350,7810,10800,12251,13814,15101,16365,16960.0
Fixed Assets,508,1053,1227,1362,340,1431,1805,2277,2998,5020,4905,4681,4609.0
CWIP,925,389,246,486,1411,1564,2129,2010,2097,495,541,740,805.0
Investments,2,7,82,34,994,54,236,98,72,89,509,62,5.0
Other Assets,1303,1507,1787,2416,3252,3302,3640,6416,7083,8210,9147,10882,11541.0
Total Assets,2738,2957,3341,4298,5997,6350,7810,10800,12251,13814,15101,16365,16960.0
