,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,71.27,71.27,71.27,71.27,71.27,71.27
Public,28.73,28.74,28.73,28.73,28.73,57.46
No. of Shareholders,103.0,86.0,78.0,78.0,77.0,191.0
