,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,88.64,75.66,24.33,33.77,120.22,170.89,130.03,64.01,67.02,
Inventory Days,,,,,,,,,,
Days Payable,,,,,,,,,,
Cash Conversion Cycle,88.64,75.66,24.33,33.77,120.22,170.89,130.03,64.01,67.02,
Working Capital Days,79.72,30.12,52.55,40.96,150.91,208.76,264.62,134.93,98.35,
ROCE %,,4.19,3.59,17.65,18.06,14.04,7.08,10.58,2.74,
