,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.89,73.94,73.96,74.14,74.17,74.02
FIIs,9.88,9.88,9.88,9.88,5.92,4.57
DIIs,2.04,2.04,2.04,2.04,1.94,1.25
Public,14.19,14.15,14.12,13.94,17.98,20.17
No. of Shareholders,297.0,277.0,301.0,3852.0,4221.0,4875.0
