,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,34.3,63.5,72.1,51.17,79.83,70.57,82.21,51.68,85.04,67.81,85.18,83.83,71.95
Expenses,31.08,54.52,64.52,45.94,74.53,66.2,73.05,48.08,79.51,61.44,74.35,74.35,61.53
Operating Profit,3.22,8.98,7.58,5.23,5.3,4.37,9.16,3.6,5.53,6.37,10.83,9.48,10.42
OPM %,9.39,14.14,10.51,10.22,6.64,6.19,11.14,6.97,6.5,9.39,12.71,11.31,14.48
Other Income,-0.01,0.35,0.3,0.32,0.29,0.27,0.26,0.03,0.16,0.09,0.15,0.37,0.11
Interest,2.7,3.45,2.88,3.13,2.97,2.74,2.66,3.14,3.48,4.15,3.31,3.44,3.19
Depreciation,2.64,2.12,1.15,2.35,2.37,2.78,3.14,2.89,2.99,3.02,3.09,2.77,2.97
Profit before tax,-2.13,3.76,3.85,0.07,0.25,-0.88,3.62,-2.4,-0.78,-0.71,4.58,3.64,4.37
Tax %,12.21,32.98,29.87,-185.71,-52.0,-22.73,46.96,26.25,91.03,-1.41,25.33,31.87,26.54
Net Profit,-1.87,2.52,2.7,0.19,0.39,-1.07,1.92,-1.77,-0.07,-0.72,3.43,2.49,3.21
EPS in Rs,-1.32,1.78,1.91,0.13,0.28,-0.76,1.36,-1.25,-0.05,-0.51,2.43,1.76,2.27
