,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,29.72,88.98,93.35,69.54,103.43,131.46,106.35,104.32,216.04,177.34,172.25
Inventory Days,,,,,,,,,,,
Days Payable,,,,,,,,,,,
Cash Conversion Cycle,29.72,88.98,93.35,69.54,103.43,131.46,106.35,104.32,216.04,177.34,172.25
Working Capital Days,126.45,158.21,64.19,83.90,92.38,116.14,174.72,229.77,173.21,153.21,191.95
ROCE %,,25.10,23.90,15.95,20.45,27.21,20.56,15.45,8.24,13.89,12.17
