,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,69.77,70.77,70.79,71.77,71.77,71.77,71.77
Public,30.23,29.23,29.21,28.23,28.23,28.24,28.23
No. of Shareholders,289.0,250.0,227.0,210.0,216.0,218.0,230.0
