,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,44.05,44.05,44.11,22.99,4.77,4.9,43.21,43.21
FIIs,17.55,16.7,19.2,3.98,2.17,3.34,0.44,0.48
DIIs,17.56,19.45,10.47,0.7,0.75,1.59,2.42,2.93
Public,20.84,19.8,26.22,72.33,92.3,90.18,53.92,53.39
No. of Shareholders,50122.0,48636.0,50635.0,52823.0,59538.0,57591.0,50346.0,54256.0
