,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,373.0,340.0,273.0,282.0,357.0,326.0,241.0,335.0,376.0,330.0,286.0,364.0,365.0
Expenses,298.0,274.0,233.0,224.0,301.0,285.0,277.0,293.0,333.0,306.0,285.0,320.0,319.0
Operating Profit,75.0,67.0,40.0,58.0,56.0,41.0,-36.0,42.0,43.0,24.0,1.0,44.0,46.0
OPM %,20.0,20.0,15.0,21.0,16.0,12.0,-15.0,13.0,11.0,7.0,0.0,12.0,13.0
Other Income,11.0,11.0,-660.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,8.0,3.0,0.0
Interest,14.0,12.0,12.0,14.0,13.0,11.0,10.0,11.0,16.0,10.0,21.0,9.0,8.0
Depreciation,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
Profit before tax,64.0,60.0,-638.0,38.0,38.0,25.0,-52.0,25.0,21.0,8.0,-19.0,30.0,31.0
Tax %,11.0,18.0,31.0,20.0,19.0,4.0,26.0,14.0,30.0,28.0,25.0,18.0,18.0
Net Profit,57.0,49.0,-443.0,30.0,31.0,24.0,-38.0,22.0,15.0,5.0,-14.0,25.0,25.0
EPS in Rs,7.87,6.71,-60.88,4.15,4.27,3.26,-5.28,3.01,2.03,0.75,-1.98,3.42,3.5
