,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,114,114,114,114,114,114,114,114,114,125,125,125,125
Reserves,2477,2481,2501,2496,2616,2666,2768,2879,3022,2979,2902,3250,3380
Borrowings,558,744,452,418,318,359,502,550,647,510,475,238,198
Other Liabilities,557,588,637,691,556,540,680,698,658,510,635,782,853
Total Liabilities,3707,3927,3704,3719,3604,3680,4064,4242,4442,4125,4137,4395,4556
Fixed Assets,2678,2802,2711,2615,2230,2092,2548,2628,3007,2885,2854,2871,2907
CWIP,316,230,50,93,115,321,148,79,130,169,55,96,152
Investments,135,202,247,254,301,288,327,428,459,411,365,384,384
Other Assets,578,693,697,757,958,979,1042,1107,846,659,863,1044,1113
Total Assets,3707,3927,3704,3719,3604,3680,4064,4242,4442,4125,4137,4395,4556
