,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,49.79,54.36,57.41,54.64,61.3,73.59,82.72,90.62,94.7,107.59,106.05,113.15,128.39
Expenses,46.11,48.85,54.39,51.55,58.83,70.54,78.77,87.43,91.15,103.76,102.99,107.84,123.53
Operating Profit,3.68,5.51,3.02,3.09,2.47,3.05,3.95,3.19,3.55,3.83,3.06,5.31,4.86
OPM %,7.39,10.14,5.26,5.66,4.03,4.14,4.78,3.52,3.75,3.56,2.89,4.69,3.79
Other Income,0.09,0.08,0.16,0.06,0.06,0.16,0.26,0.14,0.31,0.38,1.24,0.11,0.6
Interest,0.94,1.18,1.82,1.52,1.63,1.63,1.87,2.02,2.25,2.28,2.5,2.53,2.67
Depreciation,0.85,1.33,0.31,1.16,1.21,1.27,1.82,1.12,1.08,1.09,1.01,0.8,0.76
Profit before tax,1.98,3.08,1.05,0.47,-0.31,0.31,0.52,0.19,0.53,0.84,0.79,2.09,2.03
Tax %,-10.61,36.36,94.29,76.6,148.39,-396.77,-30.77,-573.68,-149.06,-86.9,-15.19,-33.49,-113.3
Net Profit,2.2,1.97,0.06,0.1,0.15,1.55,0.67,1.28,1.31,1.57,0.91,2.79,4.33
EPS in Rs,2.17,1.94,0.06,0.1,0.15,1.53,0.66,1.26,1.29,1.55,0.9,2.75,4.27
