,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,12,12,18,18,18,18,18,18,18,17,17,25,25
Reserves,286,382,576,823,1173,1550,2024,2228,2581,2978,3247,3363,3457
Borrowings,200,125,130,72,81,1,2,36,75,31,25,36,33
Other Liabilities,151,200,226,233,207,254,383,383,619,702,711,1159,918
Total Liabilities,649,718,949,1146,1479,1823,2426,2664,3293,3729,4000,4582,4433
Fixed Assets,246,273,279,288,451,589,1053,1178,1472,1541,1512,1496,1485
CWIP,3,12,94,170,240,339,61,262,132,108,153,209,205
Investments,8,8,63,60,86,182,190,78,79,176,147,535,238
Other Assets,392,425,513,629,703,713,1122,1147,1610,1904,2188,2341,2506
Total Assets,649,718,949,1146,1479,1823,2426,2664,3293,3729,4000,4582,4433
