,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Reserves,3.4,3.45,3.72,3.87,4.06,4.25,4.46,4.87,4.88,5.02,5.8100000000000005,5.79,6.35
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0
Other Liabilities,0.07,0.07,0.08,0.09,0.09,0.12,0.08,0.11,0.29,0.12,0.08,0.04,0.04
Total Liabilities,4.37,4.42,4.7,4.86,5.05,5.27,5.44,5.88,6.07,6.76,6.79,6.73,7.29
Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.22,0.22,0.22,0.22,0.22,0.2,0.17,0.15,0.12,2.18,1.6,1.56,2.09
Other Assets,4.15,4.2,4.48,4.64,4.83,5.07,5.27,5.73,5.95,4.58,5.19,5.17,5.2
Total Assets,4.37,4.42,4.7,4.86,5.05,5.27,5.44,5.88,6.07,6.76,6.79,6.73,7.29
