,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,47.71,54.38,48.92,44.43,53.42,59.89,55.01,76.4,80.75,88.57,73.81,72.92,46.43
Expenses,39.95,45.52,45.54,39.65,48.41,53.49,55.17,69.65,72.89,79.14,67.98,61.6,47.72
Operating Profit,7.76,8.86,3.38,4.78,5.01,6.4,-0.16,6.75,7.86,9.43,5.83,11.32,-1.29
OPM %,16.26,16.29,6.91,10.76,9.38,10.69,-0.29,8.84,9.73,10.65,7.9,15.52,-2.78
Other Income,0.54,0.82,1.51,0.75,0.92,1.19,3.93,3.75,4.5,1.39,2.11,3.95,7.86
Interest,0.13,0.12,0.11,0.12,0.1,0.14,0.19,0.19,0.16,0.36,0.51,0.71,1.14
Depreciation,3.09,2.28,1.83,1.71,1.68,2.1,1.71,1.81,1.87,1.8,2.06,2.17,3.35
Profit before tax,5.08,7.28,2.95,3.7,4.15,5.35,1.87,8.5,10.33,8.66,5.37,12.39,2.08
Tax %,30.31,24.04,40.68,25.95,33.98,27.29,-63.1,22.47,22.27,33.83,-22.16,26.15,-38.94
Net Profit,1.85,5.85,2.81,2.16,2.75,3.86,3.05,6.59,8.03,5.73,6.56,9.15,2.89
EPS in Rs,0.34,1.09,0.52,0.4,0.51,0.72,0.57,1.23,1.49,1.07,1.22,1.7,0.54
