,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,73.0,74.0,107.0,79.0,91.0,75.0,80.0,78.0,79.0,67.0,78.0,58.0,76.0
Expenses,58.0,63.0,97.0,69.0,76.0,73.0,75.0,84.0,68.0,64.0,63.0,57.0,59.0
Operating Profit,15.0,11.0,10.0,10.0,15.0,2.0,5.0,-6.0,11.0,2.0,15.0,1.0,18.0
OPM %,20.0,15.0,10.0,13.0,16.0,2.0,6.0,-8.0,13.0,3.0,20.0,1.0,23.0
Other Income,4.0,9.0,8.0,3.0,12.0,1.0,4.0,10.0,3.0,6.0,8.0,8.0,3.0
Interest,10.0,11.0,9.0,9.0,9.0,6.0,5.0,4.0,4.0,3.0,4.0,5.0,7.0
Depreciation,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0
Profit before tax,6.0,7.0,8.0,2.0,16.0,-6.0,0.0,-3.0,7.0,2.0,16.0,1.0,11.0
Tax %,21.0,10.0,57.0,78.0,38.0,-34.0,511.0,-89.0,57.0,87.0,16.0,288.0,10.0
Net Profit,5.0,6.0,3.0,0.0,10.0,-8.0,-1.0,-5.0,3.0,0.0,13.0,-1.0,10.0
EPS in Rs,0.89,1.15,0.6,0.12,1.68,-1.55,0.05,-0.9,0.57,0.05,2.49,-0.25,1.98
