,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,13,13,13,28,28,51,51,51,51,52,52,52,52.0
Reserves,103,90,149,191,201,411,486,531,534,549,549,584,593.0
Preference Capital,0,0,0,0,0,0,0,8,21,22,24,6,
Borrowings,150,122,190,460,71,367,698,635,373,262,127,194,279.0
Other Liabilities,111,76,149,140,94,283,359,336,230,277,279,287,203.0
Total Liabilities,377,302,501,820,394,1112,1594,1553,1188,1141,1007,1118,1127.0
Fixed Assets,6,4,33,31,24,18,24,20,35,23,39,38,35.0
CWIP,0,0,1,0,0,0,0,0,0,0,0,0,0.0
Investments,9,13,6,9,70,401,160,166,167,183,233,260,232.0
Other Assets,363,285,461,780,300,693,1410,1367,986,935,734,820,860.0
Total Assets,377,302,501,820,394,1112,1594,1553,1188,1141,1007,1118,1127.0
