,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,70.84,70.84,70.84,70.84,70.84,70.84,70.84,70.84,70.84,70.84,70.84,70.84
Public,29.16,29.16,29.16,29.16,29.16,29.16,29.16,29.15,29.15,29.15,29.15,29.15
No. of Shareholders,184.0,185.0,185.0,185.0,185.0,185.0,184.0,184.0,183.0,184.0,186.0,187.0
