,2009-03-01,2010-03-01,2011-03-01,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01
Cash from Operating Activity,-6,-1,-44,1,-67,3,-30,0,-50,-1,0,0
Cash from Investing Activity,-35,-120,-42,0,42,4,30,2,0,0,0,0
Cash from Financing Activity,42,118,87,0,24,-6,1,-2,50,0,0,0
Net Cash Flow,2,-3,1,0,-1,0,0,0,0,-1,0,0
