,2016-12-01,2017-03-01,2017-06-01,2017-09-01,2017-12-01,2018-03-01,2018-06-01,2018-09-01,2018-12-01,2019-03-01,2019-06-01,2019-09-01,2019-12-01
Sales,8.28,29.01,35.33,1.95,11.65,3.81,3.49,2.57,2.67,0.66,0.62,1.16,0.92
Expenses,7.23,28.73,34.54,1.64,11.03,5.46,2.76,1.89,1.99,4.33,0.54,1.08,1.21
Operating Profit,1.05,0.28,0.79,0.31,0.62,-1.65,0.73,0.68,0.68,-3.67,0.08,0.08,-0.29
OPM %,12.68,0.97,2.24,15.9,5.32,-43.31,20.92,26.46,25.47,-556.06,12.9,6.9,-31.52
Other Income,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interest,8.97,8.97,9.5,9.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,6.69,6.69,6.69,6.69,6.69,6.6,9.56,7.1,7.1,9.48,9.48,0.98,0.84
Profit before tax,-14.61,-15.34,-15.4,-15.88,-15.57,-8.25,-8.83,-6.42,-6.42,-13.15,-9.4,-0.9,-1.13
Tax %,0.0,19.49,0.0,0.0,0.0,35.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,-14.6,-12.35,-15.39,-15.88,-15.56,-5.32,-8.83,-6.42,-6.42,-13.15,-9.4,-0.9,-1.13
EPS in Rs,-0.14,-0.12,-0.15,-0.16,-0.15,-0.05,-0.09,-0.06,-0.06,-0.13,-0.09,-0.01,-0.01
