,2009-03-01,2010-03-01,2011-03-01,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01
Debtor Days,32,52,56,56,59,46,1,11,219,60,359,1236
Inventory Days,22,54,110,101,107,22,1,7,193,4,12,226
Days Payable,4,1,4,3,4,3,0,1,11,9,50,252
Cash Conversion Cycle,50,105,162,153,163,65,3,16,401,55,320,1209
Working Capital Days,69,91,139,125,163,35,-48,-456,-714,-983,-5635,-19141
ROCE %,2,2,3,-2,-12,-38,-55,-13,-14,-19,-41,-6
