,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2021-09-01
Promoters,53.39,53.39,53.39,53.39,53.39,53.39
DIIs,3.46,3.46,3.46,3.46,3.46,3.38
Public,43.15,43.15,43.15,43.15,43.15,43.23
No. of Shareholders,69526.0,68659.0,68697.0,68739.0,68737.0,68860.0
