,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,26,26,26,26,26,26,26,26,26,26,26,26,26
Reserves,-31,-51,-62,-76,-80,-87,-84,-89,-90,-96,-63,-79,-83
Borrowings,112,107,116,99,117,110,100,103,100,102,57,58,59
Other Liabilities,59,62,50,69,51,54,55,51,51,51,51,60,60
Total Liabilities,166,144,130,118,114,104,97,91,87,83,71,65,62
Fixed Assets,89,78,69,57,51,47,42,37,33,29,24,20,20
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,2,2,2,2,2,1,1,0,0,0,0,14,8
Other Assets,75,64,60,59,60,56,55,54,54,55,47,32,34
Total Assets,166,144,130,118,114,104,97,91,87,83,71,65,62
