,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4
Public,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.61
No. of Shareholders,408.0,599.0,581.0,573.0,563.0,597.0,575.0,575.0
