,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,-30.85,7.63,-3.98,-1.94,5.29,2.7
Cash from Investing Activity,0,-5.97,-1.96,-5.25,-1.56,-1.57,-6.27
Cash from Financing Activity,0,41.79,-7.72,8.57,0.81,0.1,-0.02
Net Cash Flow,0,4.97,-2.04,-0.66,-2.68,3.82,-3.59
