,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,18.18,7.76,26.45,13.20,13.2,8.86,36.12,28.47,28.93,10.8,20.99,23.38,10.76
Expenses,14.69,7.93,22.45,11.08,11.24,7.03,33.28,26.21,30.19,5.62,17.67,21.17,8.77
Operating Profit,3.49,-0.17,4.0,2.12,1.96,1.83,2.84,2.26,-1.26,5.18,3.32,2.21,1.99
OPM %,19.2,-2.19,15.12,16.06,14.85,20.65,7.86,7.94,-4.36,47.96,15.82,9.45,18.49
Other Income,0.0,2.92,0.6,0.00,0.04,0.04,0.15,0.0,0.0,0.0,0.0,0.0,0.01
Interest,0.82,0.67,0.95,1.01,0.79,0.72,1.0,1.03,0.88,0.7,1.06,0.93,0.81
Depreciation,1.23,1.23,0.77,1.11,1.11,1.1,1.29,1.14,1.09,1.14,1.14,1.13,1.14
Profit before tax,1.44,0.85,2.88,0.00,0.1,0.05,0.7,0.09,-3.23,3.34,1.12,0.15,0.05
Tax %,-2.08,-2.35,3.47,,20.0,80.0,-50.0,-66.67,1.24,3.29,-2.68,-53.33,-160.0
Net Profit,1.47,0.87,2.78,0.10,0.09,0.01,1.05,0.16,-3.19,3.23,1.15,0.23,0.13
EPS in Rs,0.13,0.07,0.24,0.01,0.01,0.0,0.07,0.01,-0.21,0.22,0.08,0.02,0.01
