,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,65.56,65.67,65.67,51.37,68.89,64.18
Public,34.44,34.33,34.33,48.63,31.1,35.82
No. of Shareholders,4840.0,4773.0,4819.0,7764.0,8967.0,9242.0
