,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.07,32.62,29.35,26.18,51.75,40.24,8.96
Inventory Days,233.76,320.91,303.82,344.34,488.57,443.23,346.69
Days Payable,30.29,137.17,114.01,0.0,50.85,46.4,17.76
Cash Conversion Cycle,203.54,216.36,219.17,370.52,489.47,437.07,337.89
Working Capital Days,116.61,203.33,244.47,374.89,392.93,364.03,319.12
ROCE %,,5.79,6.71,3.77,4.08,3.93,3.82
