,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,71.0,93,91,79,91
Inventory Days,0.0,0,0,0,0
Days Payable,312.0,,,,
Cash Conversion Cycle,-241.0,93,91,79,91
Working Capital Days,55.0,65,-6,-8,69
ROCE %,,22,15,25,28
