,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,54.0,161.0,206.0,115.0,47.0,119.0,188.0,147.0,62.0,147.0,196.0,133.0,54.0
Expenses,59.0,161.0,178.0,110.0,60.0,115.0,172.0,145.0,78.0,158.0,172.0,129.0,69.0
Operating Profit,-6.0,-0.0,28.0,5.0,-13.0,5.0,16.0,3.0,-16.0,-11.0,25.0,5.0,-15.0
OPM %,-11.0,-0.0,14.0,4.0,-27.0,4.0,8.0,2.0,-25.0,-8.0,13.0,4.0,-28.0
Other Income,0.0,0.0,103.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Interest,7.0,7.0,7.0,7.0,7.0,7.0,5.0,8.0,6.0,7.0,6.0,6.0,8.0
Depreciation,5.0,5.0,5.0,4.0,4.0,6.0,4.0,4.0,4.0,6.0,5.0,4.0,4.0
Profit before tax,-17.0,-12.0,119.0,-6.0,-23.0,-8.0,8.0,-9.0,-25.0,-24.0,14.0,-6.0,-27.0
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,-17.0,-12.0,119.0,-6.0,-23.0,-8.0,8.0,-9.0,-25.0,-24.0,14.0,-6.0,-27.0
EPS in Rs,-16.79,-11.7,118.48,-5.92,-22.39,-8.24,7.9,-9.16,-25.26,-23.66,14.39,-5.48,-26.76
