,2011-06-01,2012-06-01,2013-06-01,2014-12-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,7,7,9,10,10,10,10,10,10,10,10,10,10.0
Reserves,25,237,222,94,41,147,93,46,43,124,95,50,20.0
Preference Capital,2,1,1,0,0,0,0,0,0,0,0,0,
Borrowings,207,349,431,338,314,324,342,357,323,113,97,93,28.0
Other Liabilities,43,133,141,141,187,118,155,239,254,381,422,436,420.0
Total Liabilities,282,725,802,583,552,599,600,652,631,629,624,588,479.0
Fixed Assets,58,289,486,450,426,485,467,451,463,433,457,439,431.0
CWIP,36,189,1,1,0,0,0,14,5,17,1,2,2.0
Investments,1,1,1,1,1,20,13,9,2,12,10,5,6.0
Other Assets,187,247,315,131,126,93,119,178,162,167,156,143,39.0
Total Assets,282,725,802,583,552,599,600,652,631,629,624,588,479.0
