,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,17.2,-38.81,63.13,18.6,70.58,12.67,-0.1
Cash from Investing Activity,-21.61,11.93,-2.11,-11.88,-0.34,3.73,21.51
Cash from Financing Activity,-0.75,28.14,-62.77,3.72,-80.48,-16.99,-20.26
Net Cash Flow,-5.16,1.27,-1.75,10.44,-10.24,-0.59,1.14
