,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,62.12,62.12,62.12,62.12,62.12,62.12,62.12,66.47
DIIs,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
Public,37.88,37.88,37.88,37.87,37.88,37.88,37.87,33.52
No. of Shareholders,3190.0,3877.0,3716.0,3539.0,3661.0,5105.0,5369.0,5456.0
