,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,57.0,50,42,48,56,49,61
Inventory Days,217.0,,168,203,222,221,187
Days Payable,285.0,,172,175,193,163,155
Cash Conversion Cycle,-11.0,50,38,75,85,107,94
Working Capital Days,22.0,20,10,43,53,60,52
ROCE %,,11,18,12,14,18,21
