,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,59.76,59.76,58.77,54.99
FIIs,3.83,3.55,8.79,12.68
DIIs,12.52,14.82,16.55,17.28
Public,23.89,21.87,15.87,15.04
No. of Shareholders,135581.0,60140.0,76214.0,79176.0
