,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,371.0,489.0,537.0,435.0,571.0,554.0,657.0,677.0,776.0,749.0,980.0,1038.0,1179.0
Expenses,269.0,348.0,386.0,327.0,427.0,426.0,502.0,512.0,604.0,591.0,792.0,823.0,942.0
Operating Profit,101.0,141.0,151.0,108.0,144.0,128.0,155.0,165.0,172.0,158.0,188.0,214.0,238.0
OPM %,27.0,29.0,28.0,25.0,25.0,23.0,24.0,24.0,22.0,21.0,19.0,21.0,20.0
Other Income,2.0,4.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,5.0,5.0,4.0,5.0
Interest,21.0,26.0,30.0,22.0,18.0,20.0,24.0,25.0,23.0,30.0,42.0,42.0,42.0
Depreciation,48.0,55.0,50.0,49.0,50.0,52.0,54.0,53.0,55.0,54.0,60.0,68.0,67.0
Profit before tax,34.0,65.0,74.0,37.0,77.0,58.0,81.0,87.0,96.0,80.0,92.0,107.0,134.0
Tax %,34.0,33.0,36.0,34.0,35.0,35.0,37.0,35.0,35.0,35.0,12.0,25.0,22.0
Net Profit,23.0,43.0,47.0,24.0,50.0,38.0,51.0,57.0,62.0,52.0,80.0,81.0,104.0
EPS in Rs,11.35,21.61,22.38,11.39,23.65,17.8,24.36,26.81,29.57,24.43,36.76,35.25,44.75
