,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.0,29,13,12,14,45,15,82,90,106,91
Inventory Days,,,,,,,,,,,
Days Payable,,,,,,,,,,,
Cash Conversion Cycle,0.0,29,13,12,14,45,15,82,90,106,91
Working Capital Days,129.0,172,122,53,-31,188,-22,409,521,646,589
ROCE %,,8,9,7,8,9,9,6,7,6,7
