,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,2,2,2,2,2,2,14,14,14,14,14,14,14
Reserves,14,15,16,18,20,25,51,68,85,109,138,178,198
Borrowings,13,20,7,8,24,30,6,23,3,8,13,2,31
Other Liabilities,11,7,4,22,22,23,26,17,24,23,31,58,68
Total Liabilities,40,45,31,50,68,81,96,122,125,154,196,251,310
Fixed Assets,6,5,5,6,8,8,8,16,23,23,28,31,32
CWIP,0,1,0,0,0,0,0,3,0,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,34,39,26,45,60,73,88,103,102,131,168,220,278
Total Assets,40,45,31,50,68,81,96,122,125,154,196,251,310
