,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,86.52,143.55,184.07,142.35,132.22,160.34,178.33,200.42,283.96,344.29,386.64,265.93,273.14
Expenses,80.3,132.51,172.02,131.54,123.61,148.43,168.99,189.5,271.96,332.23,366.81,250.26,262.69
Operating Profit,6.22,11.04,12.05,10.81,8.61,11.91,9.34,10.92,12.0,12.06,19.83,15.67,10.45
OPM %,7.19,7.69,6.55,7.59,6.51,7.43,5.24,5.45,4.23,3.5,5.13,5.89,3.83
Other Income,0.88,1.17,0.07,0.3,0.57,0.61,1.26,0.55,1.11,1.77,2.56,1.47,3.35
Interest,0.16,0.55,0.21,0.2,0.76,0.73,0.44,0.56,0.28,0.56,0.61,1.33,0.63
Depreciation,0.45,0.55,0.75,0.53,0.57,0.64,0.74,0.77,0.78,0.89,1.02,0.96,1.01
Profit before tax,6.49,11.11,11.16,10.38,7.85,11.15,9.42,10.14,12.05,12.38,20.76,14.85,12.16
Tax %,16.49,31.86,25.63,26.2,23.95,24.39,25.9,24.85,25.06,24.88,27.41,25.19,25.49
Net Profit,5.42,7.57,8.3,7.66,5.97,8.43,6.99,7.61,9.03,9.31,15.06,11.11,9.06
EPS in Rs,3.5,4.88,5.35,4.94,3.85,5.44,4.51,4.91,5.83,6.01,9.72,7.17,5.85
