,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,17.43,21.14,25.32,16.93,25.72,27.87,27.33,28.22,28.87,26.8,26.75,28.27,31.05
Expenses,13.56,18.27,19.02,14.0,18.57,19.96,19.65,21.41,22.16,21.05,22.64,20.55,24.23
Operating Profit,3.87,2.87,6.3,2.93,7.15,7.91,7.68,6.81,6.71,5.75,4.11,7.72,6.82
OPM %,22.2,13.58,24.88,17.31,27.8,28.38,28.1,24.13,23.24,21.46,15.36,27.31,21.96
Other Income,0.32,0.51,-0.54,0.53,0.96,0.32,0.66,0.56,0.6,0.26,0.61,0.59,0.63
Interest,0.12,0.08,0.06,0.05,0.14,0.09,-0.05,0.05,0.22,0.36,0.16,0.2,0.48
Depreciation,1.14,1.13,1.19,1.17,1.17,1.18,1.19,1.18,1.19,1.27,1.22,1.12,1.13
Profit before tax,2.93,2.17,4.51,2.24,6.8,6.96,7.2,6.14,5.9,4.38,3.34,6.99,5.84
Tax %,26.96,20.28,18.4,26.34,25.74,25.72,30.56,26.06,25.93,26.26,26.95,25.89,26.03
Net Profit,2.14,1.73,3.67,1.66,5.05,5.17,5.0,4.55,4.36,3.23,2.44,5.18,4.32
EPS in Rs,9.51,7.69,16.31,7.38,22.44,22.98,22.22,20.22,19.38,14.36,10.84,23.02,19.2
