,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,64.85,64.85,64.85,64.85,64.85,64.85,64.85,64.85,64.85
Public,35.15,35.15,35.15,35.15,35.15,35.15,35.15,35.16,35.15
No. of Shareholders,1365.0,1364.0,1355.0,1342.0,1283.0,1280.0,1290.0,1291.0,1293.0
