,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,135.0,150.0,142.0,152.0,275.0,339.0,315.0,347.0,355.0,376.0,356.0,407.0,431.0
Expenses,101.0,112.0,107.0,117.0,223.0,272.0,257.0,280.0,284.0,296.0,287.0,328.0,344.0
Operating Profit,34.0,38.0,34.0,35.0,52.0,68.0,58.0,68.0,71.0,80.0,69.0,78.0,87.0
OPM %,25.0,26.0,24.0,23.0,19.0,20.0,18.0,20.0,20.0,21.0,19.0,19.0,20.0
Other Income,2.0,1.0,36.0,13.0,15.0,14.0,29.0,7.0,13.0,16.0,18.0,10.0,10.0
Interest,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,6.0
Depreciation,5.0,5.0,5.0,5.0,8.0,10.0,9.0,9.0,13.0,14.0,14.0,14.0,18.0
Profit before tax,30.0,34.0,64.0,41.0,57.0,70.0,76.0,64.0,68.0,80.0,70.0,70.0,73.0
Tax %,10.0,9.0,8.0,13.0,16.0,11.0,10.0,14.0,13.0,14.0,11.0,6.0,9.0
Net Profit,27.0,31.0,59.0,36.0,48.0,62.0,69.0,55.0,59.0,69.0,62.0,66.0,67.0
EPS in Rs,2.11,2.4,4.59,2.68,3.57,4.66,5.14,4.09,4.4,5.18,4.68,4.97,5.01
