,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,36.0,70,81,76,79,62
Inventory Days,,,,,,
Days Payable,,,,,,
Cash Conversion Cycle,36.0,70,81,76,79,62
Working Capital Days,-35.0,-9,15,16,-10,42
ROCE %,,108,43,39,28,20
