,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Sales,255.0,464.0,692.0,869.0,1180.0
Expenses,83.0,190.0,280.0,359.0,442.0
Operating Profit,172.0,275.0,412.0,510.0,738.0
OPM %,67.0,59.0,60.0,59.0,63.0
Other Income,0.0,2.0,6.0,14.0,19.0
Interest,114.0,201.0,313.0,348.0,472.0
Depreciation,8.0,19.0,27.0,37.0,42.0
Profit before tax,51.0,56.0,77.0,139.0,243.0
Tax %,29.0,30.0,20.0,26.0,26.0
Net Profit,36.0,39.0,62.0,103.0,180.0
EPS in Rs,1.57,1.43,2.13,3.22,5.6
