,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,2.0,2,1,5,5
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,2.0,2,1,5,5
Working Capital Days,-10.0,-47,-70,-76,-98
ROCE %,,8,8,8,10
