,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,88.0,131,71,42,106,95,120,62,84
Inventory Days,,,,,,0,,51,
Days Payable,,,,,,235,,391,
Cash Conversion Cycle,88.0,131,71,42,106,-139,120,-278,84
Working Capital Days,16.0,2341,2519,56,57,69,75,29,75
ROCE %,,-26,-3,-1,-1,1,1,-8,2
