,2021-09-01,2022-03-01,2022-09-01,2022-10-01,2023-03-01,2023-09-01
Promoters,72.11,72.11,72.11,72.11,72.11,72.11
Public,27.89,27.89,27.89,27.89,27.89,27.89
No. of Shareholders,802.0,798.0,814.0,817.0,790.0,822.0
