,Company_name,Sector,NSE,BSE,Market Cap,Current Price,High / Low,Stock P/E,Book Value,Dividend Yield,ROCE,ROE,Face Value,Price to Sales,Sales growth,Sales growth 3Years,Sales growth 5Years,Sales growth 7Years,Sales growth 10Years,Profit growth,Profit growth 3Years,Profit growth 5Years,Profit growth 7Years,Profit growth 10Years,EPS,EPS last year,Debt,Debt 3Years back,Debt 5Years back,Debt 7Years back,Debt 10Years back
0,ative Newtech Ltd,E-Commerce/App based Aggregator,CREATIVE,,1062,755, 848 / 358,34.8,122,0.07,23.8,24.8,10.0,0.62,53.4,44.9,,,,20.6,46.8,,,,23.3,19.5,69.6,31.9,,,
