,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-4,-2,-4,-19,-21
Cash from Investing Activity,-2,-1,-2,-3,0
Cash from Financing Activity,7,3,7,22,21
Net Cash Flow,1,-1,2,1,0
