,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,44.0,31,39,33,24
Inventory Days,30.0,54,46,41,23
Days Payable,29.0,26,29,27,13
Cash Conversion Cycle,45.0,59,56,47,34
Working Capital Days,56.0,56,62,52,52
ROCE %,,21,19,24,24
