,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,3,3,-10,5,27
Cash from Investing Activity,-1,-3,-2,-5,-14
Cash from Financing Activity,-2,1,12,0,-8
Net Cash Flow,0,1,0,0,5
