,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,18.67,18.67,18.67,18.67,18.67,18.67,18.67,18.67,18.67,18.67,18.67,18.67,18.67
Reserves,17.28,17.33,17.45,17.55,17.84,17.96,18.29,18.59,19.05,19.77,20.51,22.39,23.36
Borrowings,0.01,0.01,0.0,0.0,0.0,0.1,0.0,0.0,0.0,2.26,8.47,23.46,29.79
Other Liabilities,0.24,0.21,0.52,0.37,0.45,0.42,0.5700000000000001,0.68,0.87,0.18,0.28,0.36,0.17
Total Liabilities,36.2,36.22,36.64,36.59,36.96,37.15,37.53,37.94,38.59,40.88,47.93,64.88,71.99
Fixed Assets,0.0,0.0,0.03,0.02,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,10.22,0.38,0.63,0.0,0.0,0.0,0.0,6.05,6.7,12.42,11.07,8.28,8.19
Other Assets,25.98,35.84,35.98,36.57,36.94,37.14,37.52,31.88,31.89,28.46,36.86,56.6,63.8
Total Assets,36.2,36.22,36.64,36.59,36.96,37.15,37.53,37.94,38.59,40.88,47.93,64.88,71.99
