,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,46.59,46.26,45.93,40.5,40.34,38.02,37.21,37.08
FIIs,4.18,7.75,10.84,15.3,18.49,25.22,27.37,29.57
DIIs,18.79,12.5,19.1,24.71,24.14,21.58,19.55,17.64
Public,30.44,33.49,24.14,19.49,17.03,15.17,15.88,15.7
No. of Shareholders,24396.0,43828.0,42579.0,53958.0,57417.0,84286.0,98021.0,125713.0
