,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1037.0,1153.0,1246.0,1018.0,1353.0,1564.0,1792.0,1565.0,1608.0,1784.0,1955.0,1783.0,1947.0
Expenses,919.0,1029.0,1109.0,904.0,1207.0,1407.0,1620.0,1406.0,1447.0,1602.0,1751.0,1604.0,1743.0
Operating Profit,118.0,124.0,137.0,114.0,146.0,157.0,172.0,160.0,161.0,182.0,204.0,178.0,204.0
OPM %,11.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Other Income,4.0,5.0,2.0,3.0,3.0,2.0,8.0,4.0,5.0,14.0,5.0,8.0,8.0
Interest,15.0,13.0,13.0,11.0,10.0,9.0,10.0,9.0,8.0,8.0,10.0,9.0,8.0
Depreciation,14.0,15.0,15.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,16.0
Profit before tax,93.0,101.0,113.0,91.0,125.0,136.0,156.0,140.0,144.0,174.0,184.0,163.0,188.0
Tax %,27.0,25.0,24.0,26.0,26.0,25.0,26.0,26.0,26.0,26.0,25.0,26.0,26.0
Net Profit,68.0,76.0,86.0,67.0,92.0,101.0,116.0,104.0,107.0,129.0,138.0,121.0,140.0
EPS in Rs,7.55,8.45,9.56,7.45,10.21,11.24,12.86,11.52,11.85,14.26,15.31,13.46,15.54
