,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,262.24,156.07,181.91,222.82,263.58,217.51,209.25,305.82,292.8,230.52,211.86,253.84,240.52
Expenses,219.65,145.29,162.92,213.76,232.91,200.21,190.88,290.29,280.68,212.09,204.21,240.94,221.96
Operating Profit,42.59,10.78,18.99,9.06,30.67,17.3,18.37,15.53,12.12,18.43,7.65,12.9,18.56
OPM %,16.24,6.91,10.44,4.07,11.64,7.95,8.78,5.08,4.14,7.99,3.61,5.08,7.72
Other Income,1.56,1.1,2.23,4.69,8.78,2.8,0.43,19.22,16.28,0.15,-4.62,0.18,0.99
Interest,3.55,3.98,4.4,4.46,5.1,3.93,3.89,4.83,4.78,3.04,2.06,2.81,2.92
Depreciation,6.69,4.72,4.95,4.59,4.67,4.7,4.56,5.13,5.23,5.18,3.88,5.17,5.28
Profit before tax,33.91,3.18,11.87,4.7,29.68,11.47,10.35,24.79,18.39,10.36,-2.91,5.1,11.35
Tax %,25.69,29.25,29.57,30.0,25.77,26.33,29.47,25.17,26.1,25.1,-38.14,28.43,26.52
Net Profit,25.2,2.25,8.37,3.29,22.03,8.45,7.31,18.55,13.59,7.75,-4.02,3.65,8.34
EPS in Rs,8.06,0.72,2.68,1.05,7.05,2.7,2.34,5.94,4.35,2.48,-1.29,1.17,2.67
