,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,72.49,72.59,72.62,72.62,72.62,72.62,72.62
FIIs,0.45,0.03,0.0,0.09,0.06,0.1,0.02
DIIs,5.32,8.31,9.53,5.92,6.89,5.9,0.08
Public,21.74,19.07,17.85,21.37,20.43,21.37,27.27
No. of Shareholders,37279.0,38519.0,37304.0,39405.0,39362.0,37899.0,40285.0
