,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,21.0,23.0,24.0,19.0,24.0,1.0,1.0,26.0,3.0,2.0,1.0,0.0,0.0
Expenses,68.0,66.0,70.0,69.0,6.0,0.0,1.0,3.0,4.0,1.0,2.0,0.0,0.0
Operating Profit,-47.0,-43.0,-46.0,-50.0,19.0,1.0,0.0,23.0,-1.0,1.0,-0.0,-0.0,-0.0
OPM %,-222.0,-188.0,-190.0,-257.0,76.0,67.0,17.0,88.0,-28.0,71.0,-32.0,-50.0,-28.0
Other Income,2.0,3.0,2.0,1.0,-39.0,-69.0,-72.0,-55.0,-71.0,-86.0,125.0,-84.0,-88.0
Interest,37.0,33.0,32.0,33.0,33.0,5.0,5.0,32.0,5.0,5.0,5.0,5.0,5.0
Depreciation,5.0,5.0,5.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,-87.0,-77.0,-81.0,-88.0,-59.0,-73.0,-77.0,-71.0,-77.0,-90.0,120.0,-90.0,-94.0
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
Net Profit,-87.0,-77.0,-81.0,-88.0,-59.0,-73.0,-77.0,-71.0,-77.0,-90.0,120.0,-90.0,-94.0
EPS in Rs,-3.62,-3.23,-3.39,-3.67,-2.46,-3.05,-3.23,-2.95,-3.2,-3.76,4.99,-3.74,-3.91
