,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,34.18,31.7,31.55,34.35,34.15,35.03,34.85,34.81
FIIs,12.95,18.66,13.03,17.26,22.56,21.48,20.7,18.77
DIIs,9.7,11.35,14.72,16.42,11.31,12.14,13.13,12.72
Government,0.01,0.19,0.21,0.01,0.01,0.01,0.01,0.01
Public,43.16,38.1,40.48,31.96,31.98,31.34,31.31,33.68
No. of Shareholders,76370.0,64478.0,66705.0,61339.0,83743.0,107305.0,97285.0,109611.0
