,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,7.92,8.79,7.73,8.17,8.87,10.5,11.34,11.64,9.87,10.09,10.88,11.02,11.41
Expenses,7.45,8.17,7.41,7.85,8.59,10.31,10.91,11.2,9.46,9.56,10.07,10.46,10.6
Operating Profit,0.47,0.62,0.32,0.32,0.28,0.19,0.43,0.44,0.41,0.53,0.81,0.56,0.81
OPM %,5.93,7.05,4.14,3.92,3.16,1.81,3.79,3.78,4.15,5.25,7.44,5.08,7.1
Other Income,0.35,0.4,0.19,0.34,0.03,0.42,0.63,0.3,0.32,0.26,0.29,0.24,-0.18
Interest,0.02,0.01,0.01,0.01,0.0,0.0,0.03,0.02,0.0,0.0,0.02,0.01,0.01
Depreciation,0.18,0.21,0.2,0.18,0.2,0.19,0.2,0.18,0.18,0.19,0.23,0.19,0.18
Profit before tax,0.62,0.8,0.3,0.47,0.11,0.42,0.83,0.54,0.55,0.6,0.85,0.6,0.44
Tax %,37.1,22.5,26.67,27.66,136.36,14.29,22.89,24.07,23.64,25.0,31.76,28.33,38.64
Net Profit,0.39,0.62,0.22,0.35,-0.03,0.37,0.63,0.41,0.42,0.45,0.58,0.43,0.27
EPS in Rs,0.79,1.26,0.45,0.71,-0.06,0.75,1.28,0.84,0.86,0.92,1.18,0.88,0.55
