,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61
Reserves,2.46,0.26,0.98,-0.47,-6.87,-21.18,30.44,29.41,14.78,18.51,31.93,32.68,33.61
Borrowings,14.0,18.03,16.67,15.74,14.82,11.51,0.0,0.0,0.0,0.0,0.0,30.47,24.52
Other Liabilities,12.99,10.98,12.45,12.31,13.91,16.14,9.98,1.34,3.51,5.2,9.05,7.08,7.06
Total Liabilities,31.06,30.88,31.71,29.19,23.47,8.08,42.03,32.36,19.9,25.32,42.59,71.84,66.8
Fixed Assets,6.68,6.79,6.75,6.43,6.55,5.67,1.32,1.16,0.0,0.0,1.14,1.73,4.34
CWIP,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.07,0.07,0.07,0.07,0.07,0.14,26.72,19.99,18.4,5.19,33.38,18.16,8.34
Other Assets,24.27,24.02,24.89,22.69,16.84,2.27,13.99,11.21,1.5,20.13,8.07,51.95,54.12
Total Assets,31.06,30.88,31.71,29.19,23.47,8.08,42.03,32.36,19.9,25.32,42.59,71.84,66.8
