,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.00,0.00,3.24,3.98,2.02,5.11,5.28,-0.35,7.16,5.75,0.28,10.72,11.06
Expenses,0.45,0.56,0.97,1.83,2.04,4.71,4.69,1.59,3.21,3.76,9.81,8.61,9.65
Operating Profit,-0.45,-0.56,2.27,2.15,-0.02,0.4,0.59,-1.94,3.95,1.99,-9.53,2.11,1.41
OPM %,,,70.06,54.02,-0.99,7.83,11.17,,55.17,34.61,-3403.57,19.68,12.75
Other Income,0.24,0.63,1.3,0.06,0.81,0.05,0.0,0.22,0.25,0.04,-0.14,0.1,0.41
Interest,0.00,0.00,0.12,0.13,0.22,0.22,0.07,0.18,0.31,0.03,1.07,1.09,1.2
Depreciation,0.00,0.00,0.0,0.0,0.0,0.01,0.03,0.05,0.05,0.05,0.07,0.1,0.16
Profit before tax,-0.21,0.07,3.45,2.08,0.57,0.22,0.49,-1.95,3.84,1.95,-10.81,1.02,0.46
Tax %,19.05,14.29,15.94,17.31,-10.53,-13.64,-67.35,31.28,25.0,8.21,37.74,53.92,4.35
Net Profit,-0.18,0.06,2.89,1.72,0.64,0.25,0.82,-1.34,2.87,1.79,-6.74,0.47,0.43
EPS in Rs,-0.22,0.08,3.61,2.15,0.8,0.31,1.02,-1.67,3.57,2.23,-8.39,0.58,0.54
