,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,26.39,25.43,30.51,28.67,42.96,38.74,26.29,30.35,28.46,22.42,46.55,31.0,26.39
Expenses,23.56,22.55,27.65,24.08,38.46,35.62,21.85,23.18,23.23,18.83,43.63,27.76,24.08
Operating Profit,2.83,2.88,2.86,4.59,4.5,3.12,4.44,7.17,5.23,3.59,2.92,3.24,2.31
OPM %,10.72,11.33,9.37,16.01,10.47,8.05,16.89,23.62,18.38,16.01,6.27,10.45,8.75
Other Income,0.04,0.29,0.14,0.04,0.16,1.3,0.42,0.21,0.17,1.84,1.35,0.71,0.54
Interest,0.89,0.69,0.87,0.58,0.55,0.65,0.67,0.86,0.32,0.52,0.51,0.52,0.85
Depreciation,0.93,0.91,0.91,1.14,1.17,1.14,1.23,1.2,1.17,1.31,1.16,1.19,1.49
Profit before tax,1.05,1.57,1.22,2.91,2.94,2.63,2.96,5.32,3.91,3.6,2.6,2.24,0.51
Tax %,0.0,2.55,-30.33,-0.34,52.04,22.81,36.49,22.56,21.74,37.78,22.69,26.79,27.45
Net Profit,1.05,1.53,1.59,2.92,1.41,2.03,1.87,4.12,3.06,2.24,2.01,1.64,0.37
EPS in Rs,0.7,1.02,1.06,1.42,0.69,0.99,0.91,2.01,1.49,1.09,0.98,0.8,0.18
