,2010-03-01,2011-03-01,2012-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,1,2,6,0,4,16
Cash from Investing Activity,,-3,0,-4,-1,-1,-47
Cash from Financing Activity,,2,-1,-1,0,-3,33
Net Cash Flow,,0,1,1,-1,1,2
