,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,4.71,5.81,7.16,14.31,14.85,15.25,17.25,25.63,42.05,46.0,49.25,42.31,40.44
Expenses,4.1,4.89,7.74,13.28,13.21,13.4,15.02,22.6,36.85,40.67,46.07,39.77,33.15
Operating Profit,0.61,0.92,-0.58,1.03,1.64,1.85,2.23,3.03,5.2,5.33,3.18,2.54,7.29
OPM %,12.95,15.83,-8.1,7.2,11.04,12.13,12.93,11.82,12.37,11.59,6.46,6.0,18.03
Other Income,0.03,-2.09,-1.86,0.04,0.04,0.15,0.01,0.39,1.96,0.08,2.05,0.01,0.09
Interest,0.31,0.35,1.0,0.32,0.53,0.59,0.44,0.97,1.15,1.21,2.23,2.03,0.93
Depreciation,0.21,0.22,-0.19,0.11,0.11,0.27,0.18,0.66,0.75,0.78,1.15,0.9,0.91
Profit before tax,0.12,-1.74,-3.25,0.64,1.04,1.14,1.62,1.79,5.26,3.42,1.85,-0.38,5.54
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,-0.88,21.62,-15.79,0.0
Net Profit,0.12,-1.74,-3.25,0.65,1.04,1.15,1.61,1.79,5.26,3.44,1.44,-0.45,5.54
EPS in Rs,0.04,-0.51,-0.95,0.19,0.3,0.34,0.44,0.52,1.54,0.72,0.32,-0.13,1.62
